Date,Open,High,Low,Close,Adj Close,Volume
2018-08-13,649.000000,667.700012,647.000000,659.950012,637.283020,5306724
2018-08-14,663.000000,677.500000,660.500000,672.799988,649.691650,5529769
2018-08-16,675.000000,680.700012,664.250000,668.650024,645.684204,3624795
2018-08-17,666.000000,690.000000,659.400024,687.700012,664.079895,3955484
2018-08-20,685.000000,697.500000,678.250000,687.950012,664.321289,3577624
2018-08-21,695.000000,717.099976,694.400024,709.400024,685.034546,7918861
2018-08-23,710.000000,738.000000,709.000000,726.650024,701.692139,11534012
2018-08-24,729.500000,737.000000,712.599976,718.549988,693.870300,3625878
2018-08-27,720.000000,742.000000,720.000000,737.950012,712.604004,2968641
2018-08-28,740.900024,748.900024,734.250000,736.099976,710.817505,3782709
2018-08-29,738.000000,741.250000,722.450012,734.450012,709.224182,3627848
2018-08-30,734.450012,737.000000,720.250000,731.900024,706.761780,4304298
2018-08-31,734.000000,768.750000,731.250000,765.799988,739.497375,7276056
2018-09-03,768.000000,776.500000,741.500000,745.650024,720.039551,3610990
2018-09-04,751.200012,766.900024,747.400024,763.900024,737.662659,4488658
2018-09-05,764.900024,779.349976,757.250000,766.150024,739.835449,6093648
2018-09-06,767.000000,780.000000,756.250000,775.049988,748.429688,3982477
2018-09-07,775.000000,775.000000,764.200012,772.200012,745.677612,2059329
2018-09-10,774.000000,776.599976,758.650024,766.250000,739.931946,2820247
2018-09-11,772.000000,773.799988,738.450012,747.200012,721.536255,3817364
2018-09-12,750.000000,751.900024,728.599976,739.799988,714.390381,3934021
2018-09-14,739.900024,761.799988,721.549988,760.450012,734.331177,3591403
2018-09-17,759.500000,772.750000,755.000000,767.549988,741.187317,2233000
2018-09-18,769.849976,769.849976,750.000000,754.700012,728.778687,2206998
2018-09-19,757.000000,772.000000,751.200012,769.950012,743.504883,2025718
2018-09-21,765.000000,769.349976,693.000000,738.049988,712.700562,4434535
2018-09-24,740.000000,764.000000,737.549988,751.450012,725.640259,2811682
2018-09-25,751.450012,772.700012,745.099976,758.750000,732.689575,2812964
2018-09-26,758.549988,768.150024,739.049988,748.849976,723.129578,3224771
2018-09-27,748.849976,758.950012,737.200012,746.049988,720.425781,3479414
2018-09-28,738.000000,756.000000,725.000000,745.500000,719.894653,2971384
2018-10-01,749.000000,763.500000,741.700012,759.549988,733.462097,2233369
2018-10-03,764.000000,780.799988,744.400024,750.150024,724.384949,5236214
2018-10-04,742.549988,742.900024,713.000000,719.849976,695.125610,6561009
2018-10-05,718.000000,723.900024,695.500000,714.500000,689.959412,4769105
2018-10-08,714.500000,719.400024,683.650024,694.900024,671.032593,2643927
2018-10-09,695.000000,705.000000,690.700012,696.099976,672.191345,2729413
2018-10-10,692.099976,714.000000,691.049988,699.299988,675.281433,3409416
2018-10-11,680.000000,702.049988,677.650024,695.450012,671.563721,3611423
2018-10-12,692.049988,702.549988,688.000000,693.799988,669.970337,2727205
2018-10-15,693.500000,709.400024,681.450012,694.549988,670.694580,4146878
2018-10-16,695.000000,727.599976,694.549988,718.700012,694.015198,2889306
2018-10-17,721.000000,735.000000,717.599976,720.500000,695.753296,3320857
2018-10-19,710.000000,711.549988,688.400024,690.799988,667.073364,2049802
2018-10-22,688.000000,690.000000,664.650024,676.549988,653.312866,3293136
2018-10-23,676.000000,683.900024,666.000000,668.250000,645.297913,1656193
2018-10-24,668.000000,675.000000,646.000000,667.400024,644.477112,3180852
2018-10-25,660.750000,666.150024,649.049988,651.400024,629.026672,2142283
2018-10-26,655.950012,656.900024,640.400024,653.299988,630.861389,1397821
2018-10-29,663.000000,669.049988,644.000000,664.250000,641.435303,1942428
2018-10-30,658.000000,692.450012,657.900024,685.099976,661.569153,3825436
2018-10-31,695.000000,748.799988,672.450012,743.900024,718.349609,13010741
2018-11-01,747.000000,747.000000,714.099976,720.700012,695.946411,3999401
2018-11-02,721.599976,727.849976,687.500000,690.900024,667.169983,4445407
2018-11-05,692.000000,708.700012,690.099976,696.349976,672.432800,2782174
2018-11-06,696.349976,704.500000,691.599976,694.549988,670.694580,1752227
2018-11-07,699.000000,699.000000,693.000000,697.250000,673.301880,111376
2018-11-09,704.000000,711.000000,696.200012,707.200012,682.910156,2573761
2018-11-12,707.200012,731.349976,693.099976,724.549988,699.664185,4696550
2018-11-13,719.950012,739.349976,718.000000,728.049988,703.044006,4401141
2018-11-14,725.000000,727.900024,692.099976,700.250000,676.198792,3367710
2018-11-15,702.000000,721.900024,697.349976,714.900024,690.345703,4485617
2018-11-16,714.700012,732.299988,711.000000,728.000000,702.995728,2874046
2018-11-19,730.000000,734.750000,724.250000,732.549988,707.389404,2212804
2018-11-20,732.500000,732.500000,704.049988,709.700012,685.324219,2667937
2018-11-21,709.700012,709.799988,684.250000,690.650024,666.928589,3108345
2018-11-22,702.700012,710.000000,685.450012,690.799988,667.073364,4031353
2018-11-26,688.000000,698.750000,671.000000,694.500000,670.646301,2993915
2018-11-27,695.700012,708.299988,685.049988,694.150024,670.308350,2560757
2018-11-28,701.000000,705.900024,692.000000,697.500000,673.543335,2767316
2018-11-29,706.000000,706.000000,685.250000,687.500000,663.886780,2351937
2018-11-30,688.799988,709.900024,686.950012,705.950012,681.703064,3292579
2018-12-03,706.799988,717.650024,703.700012,712.700012,688.221191,2410009
2018-12-04,712.700012,724.750000,704.549988,723.549988,698.698547,2896702
2018-12-05,711.049988,739.900024,711.049988,726.849976,701.885193,4864922
2018-12-06,724.000000,724.000000,690.599976,696.400024,672.481079,3467903
2018-12-07,698.000000,703.950012,685.150024,694.250000,670.404907,2423892
2018-12-10,687.000000,705.000000,680.049988,687.900024,664.273010,2334813
2018-12-11,690.000000,708.900024,685.000000,695.299988,671.418823,3495336
2018-12-12,700.000000,711.200012,690.549988,705.349976,681.123657,2355119
2018-12-13,706.000000,713.000000,697.099976,709.299988,684.937927,2593714
2018-12-14,709.150024,716.799988,705.099976,712.200012,687.738403,1982037
2018-12-17,712.500000,722.500000,711.500000,719.750000,695.029053,1435014
2018-12-18,715.000000,716.549988,704.200012,709.000000,684.648254,1905592
2018-12-19,709.000000,714.049988,691.900024,709.450012,685.082825,2702676
2018-12-20,702.000000,717.000000,702.000000,707.750000,683.441284,1817880
2018-12-21,710.000000,713.500000,693.000000,695.750000,671.853394,2063928
2018-12-24,699.000000,704.900024,690.599976,697.900024,673.929565,1472565
2018-12-26,695.900024,697.900024,686.000000,693.549988,669.728943,1881689
2018-12-27,702.000000,713.500000,696.150024,708.900024,684.551697,3018106
2018-12-28,710.000000,718.400024,710.000000,714.000000,689.476563,1863654
2018-12-31,720.000000,726.450012,715.099976,723.150024,698.312317,1814655
2019-01-01,715.000000,721.450012,715.000000,719.099976,694.401367,815535
2019-01-02,719.150024,729.700012,709.250000,712.049988,687.593506,2576769
2019-01-03,715.049988,716.000000,685.250000,691.250000,667.507935,3558015
2019-01-04,694.450012,697.049988,672.500000,681.099976,657.706543,3926171
2019-01-07,685.000000,690.849976,682.549988,687.500000,663.886780,1885000
2019-01-08,688.000000,692.400024,685.200012,689.849976,666.156006,1300906
2019-01-09,694.200012,701.400024,684.000000,693.700012,669.873840,2183998
2019-01-10,695.000000,696.950012,689.150024,694.549988,670.694580,1454656
2019-01-11,694.000000,701.250000,687.000000,699.200012,675.184875,1849817
2019-01-14,703.000000,703.099976,676.900024,679.849976,656.499451,1558602
2019-01-15,682.950012,710.799988,682.049988,706.250000,681.992737,2491520
2019-01-16,705.000000,705.000000,697.000000,699.900024,675.860840,1922647
2019-01-17,699.500000,709.099976,696.000000,705.549988,681.316772,1434040
2019-01-18,705.000000,714.200012,702.349976,709.150024,684.793152,1888004
2019-01-21,710.349976,721.400024,709.000000,713.900024,689.380005,2586962
2019-01-22,714.000000,720.000000,701.799988,714.200012,689.669739,2839669
2019-01-23,714.000000,725.900024,711.000000,720.700012,695.946411,1965283
2019-01-24,724.000000,730.000000,716.500000,727.750000,702.754333,1849102
2019-01-25,732.000000,735.200012,724.000000,729.049988,704.009644,2528541
2019-01-28,732.200012,738.000000,721.150024,735.150024,709.900146,1804582
2019-01-29,735.200012,742.400024,721.400024,731.500000,706.375488,3100457
2019-01-30,732.000000,733.400024,711.750000,714.599976,690.055908,2139900
2019-01-31,718.000000,736.700012,718.000000,731.900024,706.761780,3253640
2019-02-01,732.950012,750.599976,728.000000,746.599976,720.956848,2260029
2019-02-04,749.000000,752.250000,736.599976,749.150024,723.419312,1518373
2019-02-05,752.000000,760.000000,740.200012,751.000000,725.205688,2446263
2019-02-06,784.000000,814.500000,774.000000,811.349976,783.482910,14860848
2019-02-07,809.000000,816.200012,798.099976,805.000000,777.351013,4966655
2019-02-08,800.000000,818.000000,800.000000,805.549988,777.882141,5242725
2019-02-11,809.000000,813.900024,804.000000,809.400024,781.599915,2541742
2019-02-12,809.900024,814.900024,796.450012,805.150024,777.495911,2416559
2019-02-14,805.799988,811.750000,800.400024,805.900024,778.220154,2464657
2019-02-15,804.799988,804.799988,777.250000,799.650024,772.184814,4312334
2019-02-18,815.000000,822.000000,800.500000,803.450012,775.854248,3851335
2019-02-19,807.000000,809.000000,788.849976,791.000000,763.831909,2372030
2019-02-20,794.049988,816.250000,785.250000,812.400024,784.496887,3340240
2019-02-21,814.000000,840.000000,809.099976,820.650024,792.463562,14193982
2019-02-22,824.900024,829.750000,818.099976,826.000000,797.629761,4789937
2019-02-25,830.200012,832.900024,822.500000,830.650024,802.120056,2881535
2019-02-26,825.000000,838.400024,820.599976,833.299988,804.678955,3319590
2019-02-27,836.400024,837.950012,820.599976,825.599976,797.243469,3703224
2019-02-28,833.000000,838.400024,825.000000,830.150024,801.637268,6409662
2019-03-01,831.000000,836.500000,829.099976,831.799988,803.230530,3820707
2019-03-05,822.500000,824.700012,808.049988,810.000000,782.179321,4927644
2019-03-06,812.000000,829.700012,812.000000,823.549988,795.263855,3999053
2019-03-07,823.549988,825.450012,806.250000,808.250000,780.489380,2306250
2019-03-08,810.200012,813.500000,802.599976,811.349976,783.482910,1437045
2019-03-11,812.000000,814.400024,803.000000,807.150024,779.427185,2699806
2019-03-12,811.000000,813.750000,801.150024,804.700012,777.061340,2793702
2019-03-13,808.900024,816.000000,788.000000,789.950012,762.817993,4815576
2019-03-14,792.099976,795.000000,775.000000,788.450012,761.369507,3112666
2019-03-15,794.000000,807.500000,787.000000,799.299988,771.846802,3854238
2019-03-18,804.950012,805.700012,782.250000,788.599976,761.514282,3379301
2019-03-19,793.500000,797.450012,783.250000,794.650024,767.356506,2413153
2019-03-20,797.000000,806.200012,787.299988,789.849976,762.721375,3331375
2019-03-22,794.500000,798.000000,783.200012,788.750000,761.659180,2815749
2019-03-25,792.000000,795.450012,786.400024,789.599976,762.479980,1861646
2019-03-26,790.200012,791.900024,768.150024,770.750000,744.277344,3169827
2019-03-27,771.000000,773.000000,761.599976,764.950012,738.676636,3893738
2019-03-28,770.000000,782.000000,768.049988,771.700012,745.194763,3908706
2019-04-01,782.849976,794.799988,779.000000,785.500000,758.520752,3433947
2019-04-02,790.950012,794.000000,785.049988,792.450012,765.232056,2596840
2019-04-03,792.450012,793.349976,776.250000,777.700012,750.988708,1467406
2019-04-04,777.900024,781.750000,767.250000,774.500000,747.898560,1751584
2019-04-05,779.000000,787.099976,774.500000,777.250000,750.554138,1367411
2019-04-08,779.700012,790.000000,773.400024,787.150024,760.114136,1368825
2019-04-09,790.349976,797.700012,787.299988,789.500000,762.383423,2128462
2019-04-10,786.049988,798.950012,786.000000,790.250000,763.107666,2497013
2019-04-11,790.400024,795.750000,778.599976,780.950012,754.127014,1854222
2019-04-12,779.000000,786.349976,774.549988,785.349976,758.375916,3162714
2019-04-15,785.349976,799.400024,785.000000,797.200012,769.818970,3317405
2019-04-16,799.000000,804.700012,795.150024,798.099976,770.687988,1868910
2019-04-18,804.000000,809.000000,798.099976,800.349976,772.860718,6307643
2019-04-22,800.700012,810.799988,798.799988,805.349976,777.688965,1833972
2019-04-23,806.500000,807.950012,800.049988,804.950012,777.302734,1214892
2019-04-24,807.000000,820.000000,806.000000,818.750000,790.628784,2710117
2019-04-25,820.000000,827.000000,813.450012,816.500000,788.456055,5447101
2019-04-26,816.500000,826.849976,816.500000,823.250000,794.974182,1996703
2019-04-30,825.950012,838.000000,823.099976,836.099976,807.382813,2783771
2019-05-02,834.900024,846.500000,829.099976,837.000000,808.251953,3241791
2019-05-03,830.000000,834.450012,813.000000,817.400024,789.325134,2329144
2019-05-06,810.000000,825.500000,810.000000,820.150024,791.980713,1247845
2019-05-07,822.000000,824.299988,809.700012,814.650024,786.669617,1810222
2019-05-08,813.000000,814.099976,799.599976,802.299988,774.743713,1270071
2019-05-09,801.000000,814.750000,799.200012,809.650024,781.841370,2024710
2019-05-10,810.400024,813.400024,800.400024,808.400024,780.634277,1429055
2019-05-13,811.599976,825.700012,809.200012,817.299988,789.228577,3719275
2019-05-14,818.799988,818.799988,786.599976,790.049988,762.914490,2701861
2019-05-15,791.000000,798.400024,785.549988,790.299988,763.155945,1662095
2019-05-16,788.650024,794.750000,781.349976,789.349976,762.238525,1233818
2019-05-17,793.000000,793.000000,776.549988,784.849976,757.893066,1608854
2019-05-20,790.000000,790.000000,763.000000,779.349976,752.582031,3754370
2019-05-21,780.000000,784.799988,768.099976,773.049988,746.498352,1669926
2019-05-22,758.000000,767.349976,744.200012,749.950012,724.191772,5888740
2019-05-23,760.000000,761.349976,740.549988,743.299988,717.770203,3764857
2019-05-24,749.900024,749.900024,732.049988,735.849976,710.576050,3591853
2019-05-27,737.000000,738.000000,719.500000,726.049988,701.112671,3672605
2019-05-28,727.000000,746.750000,727.000000,737.150024,711.831482,5583587
2019-05-29,736.950012,748.250000,733.650024,738.849976,713.473083,2058402
2019-05-30,741.500000,746.000000,732.950012,735.000000,709.755310,3367426
2019-05-31,740.000000,763.799988,738.150024,760.349976,734.234558,5503111
2019-06-03,763.900024,763.900024,749.000000,757.599976,731.579041,2826290
2019-06-04,756.299988,762.700012,746.799988,748.299988,722.598511,2332547
2019-06-06,748.299988,749.299988,733.900024,738.000000,712.652283,3225967
2019-06-07,738.099976,752.700012,729.400024,750.750000,724.964294,1569343
2019-06-10,755.450012,769.349976,754.049988,768.200012,741.815002,2539412
2019-06-11,770.000000,770.750000,759.250000,762.099976,735.924438,2069998
2019-06-12,762.000000,764.299988,743.299988,747.950012,722.260498,3056823
2019-06-13,744.000000,752.700012,738.500000,744.099976,718.542725,2385606
2019-06-14,744.000000,746.650024,735.299988,740.250000,714.824951,1348083
2019-06-17,740.000000,743.150024,734.049988,736.549988,711.252075,1333739
2019-06-18,737.900024,744.400024,736.049988,741.549988,716.080261,1645116
2019-06-19,742.000000,744.299988,729.549988,735.599976,710.334656,1945921
2019-06-20,722.000000,731.000000,717.849976,725.549988,700.629883,4139025
2019-06-21,729.000000,744.000000,726.500000,740.450012,715.018066,7280809
2019-06-24,738.000000,738.000000,727.000000,728.250000,703.237122,1242655
2019-06-25,727.000000,728.150024,720.000000,724.349976,699.471069,1451025
2019-06-26,721.299988,730.849976,716.400024,718.099976,693.435730,2781711
2019-06-27,715.500000,719.000000,691.650024,701.950012,677.840454,8567309
2019-06-28,706.900024,715.000000,704.099976,706.599976,682.330750,3421172
2019-07-01,709.700012,711.200012,702.349976,704.650024,680.447754,2073961
2019-07-02,702.049988,713.000000,700.250000,711.650024,687.207275,2432132
2019-07-03,713.000000,713.450012,698.500000,701.099976,677.019592,2040614
2019-07-04,701.400024,706.750000,697.000000,700.599976,676.536743,2838357
2019-07-05,700.500000,703.000000,678.299988,681.099976,657.706543,2813644
2019-07-08,680.000000,685.750000,665.500000,680.349976,656.982300,2293102
2019-07-09,681.000000,684.000000,668.599976,675.900024,652.685242,2180104
2019-07-10,671.049988,684.799988,668.000000,674.849976,651.671204,2468773
2019-07-11,676.700012,676.700012,658.400024,665.700012,642.835510,3449721
2019-07-12,665.000000,672.900024,663.000000,665.799988,642.932068,1792810
2019-07-15,675.000000,680.700012,665.849976,677.900024,654.616455,1883164
2019-07-16,680.000000,681.599976,670.500000,675.950012,652.733459,2015642
2019-07-17,675.950012,695.500000,673.049988,690.799988,667.073364,3271680
2019-07-18,687.349976,694.250000,680.099976,687.200012,663.597107,2984256
2019-07-19,687.200012,691.500000,664.400024,675.049988,651.864380,2005513
2019-07-22,671.000000,679.000000,670.000000,671.950012,648.870850,1286218
2019-07-23,673.250000,675.549988,665.750000,671.200012,648.146606,1462269
2019-07-24,670.349976,679.799988,651.450012,660.450012,637.765808,3060459
2019-07-25,647.799988,657.650024,641.500000,652.500000,643.734558,2751865
2019-07-26,649.700012,651.000000,641.049988,643.500000,634.855469,1637706
2019-07-29,641.000000,654.650024,641.000000,646.299988,637.617859,2524484
2019-07-30,645.000000,650.299988,633.150024,640.250000,631.649109,2882913
2019-07-31,629.000000,639.799988,607.150024,636.250000,627.702820,9651731
2019-08-01,632.049988,633.450012,619.000000,625.650024,617.245300,3982949
2019-08-02,625.000000,639.099976,618.400024,636.150024,627.604187,2172845
2019-08-05,631.150024,651.049988,625.299988,648.049988,639.344299,3140140
2019-08-06,650.099976,679.849976,650.099976,670.599976,661.591370,7226321
2019-08-07,671.799988,678.500000,670.299988,674.450012,665.389709,3239880
2019-08-08,674.000000,683.900024,665.000000,680.200012,671.062439,2708834
2019-08-09,679.000000,680.750000,659.750000,663.349976,654.438782,3743407
2019-08-13,661.099976,662.500000,636.000000,639.150024,630.563904,2716622
2019-08-14,639.049988,662.500000,638.900024,659.099976,650.245850,2627043
2019-08-16,656.900024,661.000000,646.150024,659.000000,650.147217,3067796
2019-08-19,662.000000,674.400024,661.500000,670.349976,661.344727,2871173
2019-08-20,674.000000,680.000000,664.650024,668.900024,659.914246,3913608
2019-08-21,670.000000,675.000000,669.299988,672.799988,663.761841,2106655
2019-08-22,672.650024,684.000000,668.099976,682.750000,673.578186,3353812
2019-08-23,684.250000,694.400024,679.400024,683.849976,674.663391,7015461
2019-08-26,689.799988,693.000000,670.200012,691.150024,681.865356,1767289
2019-08-27,689.849976,689.849976,673.200012,676.349976,667.264160,3160545
2019-08-28,676.000000,693.450012,676.000000,690.200012,680.928101,2749273
2019-08-29,684.150024,694.000000,681.000000,691.150024,681.865356,2789979
2019-08-30,693.000000,700.700012,675.849976,693.650024,684.331787,3067856
2019-09-03,698.000000,716.900024,698.000000,704.500000,695.036011,5044667
2019-09-04,705.000000,709.750000,692.200012,703.250000,693.802795,2027768
2019-09-05,710.000000,710.000000,691.049988,695.450012,686.107605,2019839
2019-09-06,716.349976,734.450012,716.349976,721.750000,712.054260,10663234
2019-09-09,723.000000,723.000000,710.000000,712.900024,703.323181,1754023
2019-09-11,718.000000,723.250000,701.250000,703.700012,694.246765,2702792
2019-09-12,701.099976,709.200012,694.000000,705.549988,696.071899,3282740
2019-09-13,705.250000,711.299988,701.000000,709.500000,699.968811,1073430
2019-09-16,710.099976,723.250000,710.099976,719.450012,709.785156,2500556
2019-09-17,719.900024,719.900024,699.150024,705.950012,696.466553,2948429
2019-09-18,710.000000,718.099976,701.900024,716.750000,707.121460,1666369
2019-09-19,715.700012,715.700012,700.000000,703.349976,693.901428,1570183
2019-09-20,701.299988,716.200012,696.049988,700.849976,691.434998,3394351
2019-09-23,703.000000,704.950012,675.099976,682.799988,673.627502,2256769
2019-09-24,686.049988,705.900024,683.700012,703.849976,694.394714,3128057
2019-09-25,704.049988,709.950012,698.000000,705.900024,696.417236,3512690
2019-09-26,705.450012,716.000000,701.799988,713.700012,704.112427,3300104
2019-09-27,710.000000,718.650024,702.049988,704.299988,694.838684,2434719
2019-09-30,704.500000,716.599976,696.200012,714.500000,704.901672,2136186
2019-10-01,715.000000,715.000000,700.000000,704.950012,695.479980,1709480
2019-10-03,705.250000,717.750000,692.549988,702.500000,693.062866,2111319
2019-10-04,705.000000,713.799988,702.549988,708.150024,698.637024,2273166
2019-10-07,708.150024,716.799988,700.700012,704.799988,695.331970,2578403
2019-10-09,702.799988,713.900024,701.849976,711.049988,701.497986,1115851
2019-10-10,708.049988,718.849976,703.500000,711.299988,701.744629,1507268
2019-10-11,701.299988,723.900024,697.500000,721.450012,711.758301,3785425
2019-10-14,721.000000,728.650024,717.450012,720.750000,711.067688,1871571
2019-10-15,724.000000,729.000000,719.000000,720.500000,710.821045,1482881
2019-10-16,720.099976,729.750000,717.700012,727.700012,717.924377,2114943
2019-10-17,725.000000,731.000000,715.950012,724.349976,714.619324,2177984
2019-10-18,724.450012,737.750000,722.700012,734.200012,724.337036,2907649
2019-10-22,727.400024,732.000000,714.299988,717.650024,708.009399,2825230
2019-10-23,717.650024,734.400024,716.349976,726.599976,716.839111,2143330
2019-10-24,730.000000,745.000000,724.400024,726.349976,716.592468,2888332
2019-10-25,730.900024,730.900024,701.200012,720.950012,711.265015,2785014
2019-10-27,null,null,null,null,null,null
2019-10-29,728.000000,763.000000,725.099976,754.750000,744.610962,3292048
2019-10-30,762.000000,764.799988,745.549988,754.400024,744.265686,2232609
2019-10-31,754.950012,759.349976,736.599976,739.000000,729.072571,4178139
2019-11-01,740.900024,764.000000,740.000000,760.450012,750.234375,4136257
2019-11-04,760.450012,777.599976,753.450012,769.500000,759.162842,4936914
2019-11-05,772.000000,775.549988,764.799988,773.250000,762.862427,3303839
2019-11-06,784.000000,784.000000,767.599976,771.900024,761.530579,9486591
2019-11-07,775.000000,775.000000,765.049988,769.700012,759.360168,2060900
2019-11-08,772.000000,777.849976,770.299988,771.349976,760.987915,2368591
2019-11-11,769.950012,774.500000,768.049988,770.400024,760.050781,1345883
2019-11-13,768.000000,773.799988,746.000000,757.049988,746.880066,2434874
2019-11-14,756.000000,763.500000,748.299988,758.349976,748.162598,2564424
2019-11-15,758.349976,763.250000,749.299988,751.950012,741.848572,1787358
2019-11-18,752.000000,758.299988,747.500000,751.799988,741.700562,2216434
2019-11-19,754.000000,766.000000,752.000000,763.150024,752.898132,2725437
2019-11-20,764.900024,773.000000,755.950012,771.400024,761.037292,2343750
2019-11-21,775.000000,780.000000,762.799988,765.150024,754.871277,2102137
2019-11-22,765.000000,765.000000,742.799988,754.200012,744.068359,1819912
2019-11-25,754.200012,765.700012,750.849976,763.549988,753.292725,1837243
2019-11-26,766.000000,767.849976,756.299988,763.599976,753.342041,2968850
2019-11-27,762.849976,769.549988,757.349976,767.549988,757.239014,1369944
2019-11-28,765.150024,772.099976,762.000000,766.250000,755.956482,1096867
2019-11-29,766.000000,772.349976,758.400024,761.450012,751.220947,1236902
2019-12-02,758.099976,759.900024,732.299988,748.450012,738.395630,4333335
2019-12-03,748.049988,756.700012,743.299988,746.250000,736.225159,1838085
2019-12-04,746.900024,761.500000,743.549988,758.799988,748.606567,1870954
2019-12-05,755.000000,766.750000,752.099976,764.900024,754.624634,2475102
2019-12-06,763.200012,771.349976,755.549988,757.500000,747.324036,1092422
2019-12-09,759.450012,759.450012,746.500000,750.349976,740.270020,1435556
2019-12-10,749.950012,749.950012,737.299988,744.950012,734.942627,1582428
2019-12-11,741.000000,760.000000,741.000000,757.950012,747.768005,1644499
2019-12-12,761.000000,766.000000,752.500000,756.450012,746.288147,1184008
2019-12-13,758.950012,763.950012,748.250000,761.849976,751.615540,2019424
2019-12-16,762.700012,784.000000,759.000000,773.299988,762.911743,5810893
2019-12-17,775.549988,782.000000,772.599976,777.349976,766.907349,2421510
2019-12-18,780.099976,794.000000,780.099976,786.650024,776.082458,5676894
2019-12-19,790.000000,790.000000,778.099976,782.750000,772.234802,2099931
2019-12-20,784.049988,787.700012,778.000000,783.349976,772.826721,2092547
2019-12-23,778.599976,787.400024,774.950012,775.950012,765.526184,1887292
2019-12-24,776.000000,777.950012,767.599976,772.049988,761.678528,1413973
2019-12-26,771.000000,779.049988,768.049988,770.400024,760.050781,1276520
2019-12-27,771.000000,781.400024,769.099976,780.200012,769.719116,1363474
2019-12-30,782.700012,784.849976,779.099976,782.700012,772.185486,1055528
2019-12-31,780.049988,780.950012,760.000000,762.299988,752.059509,3004887
2020-01-01,766.000000,766.799988,760.349976,762.099976,751.862183,746371
2020-01-02,762.099976,769.150024,761.000000,766.049988,755.759155,1133488
2020-01-03,766.000000,779.900024,763.549988,775.099976,764.687561,2121704
2020-01-06,774.849976,778.799988,768.150024,770.400024,760.050781,1734439
2020-01-07,770.000000,778.500000,760.599976,777.099976,766.660706,1937143
2020-01-08,770.099976,784.900024,767.099976,769.799988,759.458801,2596664
2020-01-09,770.500000,776.450012,762.200012,773.650024,763.257080,1678891
2020-01-10,779.000000,781.900024,772.450012,776.250000,765.822144,1105725
2020-01-13,779.900024,788.700012,775.049988,785.849976,775.293152,1393509
2020-01-14,785.849976,797.799988,783.700012,796.250000,785.553467,1628535
2020-01-15,796.150024,803.650024,788.500000,795.150024,784.468262,1759644
2020-01-16,793.000000,795.700012,781.099976,782.849976,772.333435,1110008
2020-01-17,783.500000,786.750000,775.500000,778.450012,767.992615,989312
2020-01-20,778.500000,785.450012,774.549988,778.200012,767.745972,1620105
2020-01-21,777.250000,783.400024,775.000000,778.900024,768.436584,976954
2020-01-22,780.000000,790.450012,776.200012,778.750000,768.288574,1192201
2020-01-23,777.250000,780.450012,766.900024,768.950012,758.620239,2018777
2020-01-24,765.099976,788.750000,763.299988,787.299988,776.723694,2364265
2020-01-27,786.000000,796.250000,779.650024,791.500000,780.867249,1175606
2020-01-28,792.500000,795.750000,784.599976,794.250000,783.580322,1506685
2020-01-29,796.900024,807.200012,793.549988,804.150024,793.347351,2565136
2020-01-30,805.599976,807.950012,784.000000,791.349976,780.719238,2493688
2020-01-31,796.849976,802.500000,783.000000,796.599976,785.898743,3081521
2020-02-03,808.000000,818.700012,790.500000,793.150024,782.495117,3383074
2020-02-04,794.299988,813.000000,794.299988,811.099976,800.203979,1779834
2020-02-05,810.000000,816.000000,807.000000,814.049988,803.114319,1613898
2020-02-06,812.700012,825.950012,810.049988,817.700012,806.715332,1553656
2020-02-07,817.700012,825.450012,814.250000,824.450012,813.374634,1397438
2020-02-10,827.000000,827.099976,811.500000,813.650024,802.719727,1098971
2020-02-11,813.000000,821.849976,811.049988,819.950012,808.935120,1143705
2020-02-12,820.000000,826.450012,816.799988,821.500000,810.464294,1394424
2020-02-13,822.799988,830.000000,814.349976,828.000000,816.876953,1737974
2020-02-14,827.000000,838.000000,825.049988,834.150024,822.944336,2143044
2020-02-17,835.950012,837.000000,827.450012,833.250000,822.056396,793328
2020-02-18,825.349976,840.000000,825.349976,838.799988,827.531860,1507814
2020-02-19,839.000000,844.849976,836.049988,840.900024,829.603699,881874
2020-02-20,840.150024,845.900024,826.950012,829.599976,818.455444,1066232
2020-02-24,828.950012,843.900024,815.750000,820.099976,809.083069,2917544
2020-02-25,822.000000,826.799988,809.049988,822.099976,811.056213,2479975
2020-02-26,820.000000,825.500000,808.200012,811.450012,800.549316,2212784
2020-02-27,807.000000,819.700012,800.200012,809.150024,798.280212,1907768
2020-02-28,789.799988,808.000000,732.049988,744.400024,734.400024,5959364
2020-03-02,742.000000,754.450012,734.400024,744.549988,744.549988,3784522
2020-03-03,750.000000,757.650024,742.099976,752.299988,752.299988,2168900
2020-03-04,754.000000,774.849976,748.000000,771.299988,771.299988,2685540
2020-03-05,769.950012,784.000000,752.349976,756.099976,756.099976,2126955
2020-03-06,746.099976,749.750000,731.400024,740.400024,740.400024,2004893
2020-03-09,715.000000,730.000000,696.549988,704.799988,704.799988,3429034
2020-03-11,681.000000,713.900024,666.000000,708.549988,708.549988,4626185
2020-03-12,676.000000,690.000000,637.099976,649.849976,649.849976,3796919
2020-03-13,603.250000,670.000000,525.900024,655.950012,655.950012,4553639
2020-03-16,634.799988,634.799988,591.000000,603.400024,603.400024,6499354
2020-03-17,600.000000,617.950012,583.299988,595.450012,595.450012,3333465
